Frequency (Hz),dBs
114087976.53958945,-115.25386810302734,-114.17951965332031,-113.68234252929688,-114.15966033935547,-120.54222106933594
114089931.57380255,-115.74702453613281,-114.78651428222656,-115.63618469238281,-113.91386413574219,-118.75361633300781
114091886.60801564,-113.41861724853516,-119.50145721435547,-118.0335922241211,-117.08670806884766,-121.6650390625
114093841.64222874,-114.67987060546875,-129.12437438964844,-121.04407501220703,-126.28028106689453,-117.43181610107422
114095796.67644183,-115.75350952148438,-115.00028228759766,-149.10476684570312,-121.38133239746094,-109.94755554199219
114097751.71065493,-118.11395263671875,-112.76908111572266,-119.25994110107422,-115.27246856689453,-109.3596420288086
114099706.74486804,-113.55463409423828,-114.56936645507812,-115.20307922363281,-113.71536254882812,-111.24236297607422
114101661.77908114,-112.41024017333984,-111.39167022705078,-120.12773895263672,-113.44684600830078,-111.06246948242188
114103616.81329423,-115.64645385742188,-110.75923919677734,-117.12507629394531,-110.3778305053711,-110.39205932617188
114105571.84750733,-119.70986938476562,-113.14878845214844,-112.28187561035156,-110.26512145996094,-111.30985260009766
114107526.88172042,-130.7830352783203,-123.9118881225586,-114.80760192871094,-112.82257080078125,-116.13932037353516
114109481.91593353,-116.9251480102539,-127.99229431152344,-113.2481689453125,-116.3808822631836,-120.90188598632812
114111436.95014663,-120.2743911743164,-120.70745086669922,-113.57672119140625,-115.34722900390625,-115.42263793945312
114113391.98435973,-116.04298400878906,-110.84516906738281,-115.31128692626953,-114.66224670410156,-120.23338317871094
114115347.01857282,-110.7696304321289,-111.02436828613281,-111.86439514160156,-116.06214904785156,-113.98443603515625
114117302.05278592,-113.87355041503906,-124.27788543701172,-109.82648468017578,-127.42296600341797,-109.863037109375
114119257.08699903,-122.7077865600586,-112.28360748291016,-110.65635681152344,-115.03160858154297,-111.45861053466797
114121212.12121212,-129.07321166992188,-109.68655395507812,-113.58629608154297,-115.55846405029297,-109.44249725341797
114123167.15542522,-126.48552703857422,-114.73295593261719,-116.02075958251953,-143.0013427734375,-107.19551849365234
114125122.18963832,-123.4021987915039,-117.94400787353516,-119.13720703125,-117.16499328613281,-111.1522216796875
114127077.22385141,-118.20586395263672,-109.54754638671875,-114.37438201904297,-112.54859924316406,-120.29735565185547
114129032.25806452,-114.73429107666016,-112.08550262451172,-109.9830551147461,-111.4468994140625,-122.5636978149414
114130987.29227762,-114.54724884033203,-115.96419525146484,-108.21269226074219,-117.48300170898438,-116.78608703613281
114132942.32649072,-116.42658233642578,-115.65493774414062,-108.1281967163086,-124.66436004638672,-107.927734375
114134897.36070381,-120.2708511352539,-121.72097778320312,-110.11831665039062,-128.400634765625,-106.44843292236328
114136852.3949169,-124.3045883178711,-113.4809799194336,-116.53382873535156,-115.58523559570312,-110.50808715820312
114138807.42913,-121.49584197998047,-116.20956420898438,-132.0911102294922,-114.93119812011719,-114.1970443725586
114140762.46334311,-114.09529876708984,-116.16351318359375,-116.34378814697266,-120.8632583618164,-111.39633178710938
114142717.49755621,-114.49126434326172,-117.48829650878906,-110.43457794189453,-107.75653076171875,-112.91329956054688
114144672.5317693,-118.92523956298828,-132.17930603027344,-112.73741912841797,-105.8290786743164,-116.5948715209961
114146627.5659824,-117.52888488769531,-120.21249389648438,-120.09720611572266,-109.93132781982422,-133.2744140625
114148582.6001955,-115.38837432861328,-118.65746307373047,-116.2685775756836,-119.2637939453125,-116.14775848388672
114150537.63440861,-114.02862548828125,-124.23129272460938,-115.45132446289062,-123.3061294555664,-111.86295318603516
114152492.6686217,-115.05848693847656,-124.19742584228516,-111.83499908447266,-119.83990478515625,-111.82984161376953
114154447.7028348,-117.40003967285156,-121.09082794189453,-112.86764526367188,-115.59676361083984,-117.59859466552734
114156402.7370479,-114.8575439453125,-113.20834350585938,-119.22755432128906,-109.1011734008789,-117.03355407714844
114158357.77126099,-116.58666229248047,-111.15303802490234,-129.47618103027344,-109.25980377197266,-113.57086181640625
114160312.8054741,-113.21222686767578,-113.54023742675781,-126.17952728271484,-110.1715316772461,-111.72411346435547
114162267.8396872,-115.76496887207031,-114.98360443115234,-130.1991729736328,-110.62210083007812,-109.41058349609375
114164222.8739003,-138.3188934326172,-119.29375457763672,-118.955810546875,-110.77799987792969,-106.53495025634766
114166177.90811339,-115.91588592529297,-123.56890869140625,-111.3307876586914,-109.42365264892578,-106.38052368164062
114168132.94232649,-113.1521987915039,-115.04692840576172,-108.78193664550781,-108.9355239868164,-111.0094985961914
114170087.97653958,-117.6194076538086,-110.3271255493164,-108.78079986572266,-111.11630249023438,-120.54570770263672
114172043.0107527,-124.55889129638672,-110.77374267578125,-110.13563537597656,-117.23760986328125,-114.08971405029297
114173998.04496579,-116.02799987792969,-115.50374603271484,-115.38114166259766,-125.79004669189453,-111.61198425292969
114175953.07917888,-114.06824493408203,-117.24742889404297,-121.70990753173828,-119.6973876953125,-112.96929168701172
114177908.11339198,-110.84877014160156,-116.7169418334961,-111.9975814819336,-116.225341796875,-115.10253143310547
114179863.14760508,-109.57655334472656,-116.55323791503906,-111.33612823486328,-111.31710815429688,-116.35717010498047
114181818.18181819,-112.4930419921875,-125.89744567871094,-113.04398345947266,-107.81216430664062,-118.34204864501953
114183773.21603128,-122.28868865966797,-122.57340240478516,-114.98692321777344,-108.0235366821289,-113.14201354980469
114185728.25024438,-115.70008850097656,-121.61622619628906,-116.6413345336914,-111.00731658935547,-117.17970275878906
114187683.28445747,-116.52134704589844,-115.85012817382812,-113.90925598144531,-113.05621337890625,-126.05897521972656
114189638.31867057,-118.5604248046875,-111.8941650390625,-110.15491485595703,-122.85265350341797,-127.36254119873047
114191593.35288368,-116.25202941894531,-112.51667785644531,-108.67391204833984,-120.29728698730469,-127.3990707397461
114193548.38709678,-114.70458221435547,-113.70050811767578,-111.77883911132812,-118.6300048828125,-118.61470031738281
114195503.42130987,-112.92561340332031,-114.41630554199219,-117.42224884033203,-117.94058990478516,-111.58246612548828
114197458.45552297,-112.8333511352539,-115.95094299316406,-120.87946319580078,-111.66984558105469,-110.12405395507812
114199413.48973607,-117.40575408935547,-124.23912048339844,-111.37751770019531,-110.75286102294922,-113.71857452392578
114201368.52394918,-117.14048767089844,-112.3262710571289,-108.208740234375,-112.1407699584961,-112.91193389892578
114203323.55816227,-112.36811828613281,-105.5150375366211,-110.76951599121094,-113.86188507080078,-111.38272857666016
114205278.59237537,-112.3179931640625,-105.00685119628906,-115.25641632080078,-114.6136703491211,-121.00308990478516
114207233.62658846,-113.22225189208984,-110.25128936767578,-117.05728912353516,-111.98081970214844,-117.10295867919922
114209188.66080156,-114.80896759033203,-119.52755737304688,-121.01136016845703,-111.15756225585938,-113.55268859863281
114211143.69501466,-116.87568664550781,-119.01441192626953,-116.36054229736328,-113.78716278076172,-114.03820037841797
114213098.72922777,-119.16753387451172,-117.4312515258789,-119.30445861816406,-115.43989562988281,-115.27157592773438
114215053.76344086,-116.86849975585938,-111.45028686523438,-124.58367919921875,-114.9190902709961,-121.53739929199219
114217008.79765396,-116.47177124023438,-108.85820770263672,-121.60713195800781,-116.89476013183594,-122.81842803955078
114218963.83186705,-129.57748413085938,-107.73921203613281,-116.7446517944336,-120.15338897705078,-118.19738006591797
114220918.86608015,-112.833984375,-113.07469177246094,-109.54782104492188,-126.34732055664062,-112.73837280273438
114222873.90029326,-111.29405212402344,-115.83548736572266,-104.79965209960938,-123.91004180908203,-113.70904541015625
114224828.93450636,-111.57361602783203,-107.99161529541016,-103.41871643066406,-131.02479553222656,-114.46481323242188
114226783.96871945,-111.57147979736328,-108.83258056640625,-104.3727798461914,-114.76546478271484,-115.19373321533203
114228739.00293255,-110.18424224853516,-122.29534912109375,-107.79885864257812,-108.42552947998047,-118.75463104248047
114230694.03714564,-109.22672271728516,-116.95642852783203,-113.73246002197266,-107.56993103027344,-132.89425659179688
114232649.07135876,-114.51039123535156,-113.57579040527344,-117.01261901855469,-110.76799774169922,-113.4580307006836
114234604.10557185,-125.86439514160156,-110.79430389404297,-115.98738861083984,-113.09033966064453,-110.04235076904297
114236559.13978495,-113.94361114501953,-110.41532135009766,-114.9874267578125,-111.16659545898438,-118.9066162109375
114238514.17399804,-111.99256134033203,-109.88014221191406,-113.2943344116211,-112.47257995605469,-115.37129974365234
114240469.20821114,-114.49923706054688,-106.90866088867188,-110.52259063720703,-112.76335144042969,-121.0553970336914
114242424.24242425,-122.95061492919922,-105.446533203125,-112.73699951171875,-111.15254211425781,-110.55826568603516
114244379.27663735,-125.05809020996094,-107.58201599121094,-123.49574279785156,-109.7052001953125,-106.73577880859375
114246334.31085044,-117.65676879882812,-112.07293701171875,-122.2192611694336,-107.48530578613281,-107.6217041015625
114248289.34506354,-120.59294891357422,-111.7754135131836,-118.42440795898438,-106.95816040039062,-113.84512329101562
114250244.37927663,-119.99385070800781,-110.83386993408203,-124.1464614868164,-108.05256652832031,-121.09297180175781
114252199.41348973,-111.9645004272461,-110.0292739868164,-136.2860870361328,-109.59969329833984,-115.13019561767578
114254154.44770284,-110.74541473388672,-114.7015151977539,-118.60346984863281,-112.152587890625,-111.44270324707031
114256109.48191594,-114.04867553710938,-111.78157806396484,-111.88038635253906,-114.6395034790039,-110.41943359375
114258064.51612903,-118.054931640625,-107.27127838134766,-110.09645080566406,-118.07903289794922,-111.8997573852539
114260019.55034213,-114.58123016357422,-109.26727294921875,-108.64879608154297,-117.6156005859375,-115.5362548828125
114261974.58455522,-112.03321838378906,-119.48823547363281,-108.34253692626953,-120.7229232788086,-115.06098937988281
114263929.61876833,-113.57003784179688,-115.73172760009766,-108.9938735961914,-119.21825408935547,-117.5405502319336
114265884.65298143,-128.01702880859375,-111.56035614013672,-107.3056640625,-116.10820770263672,-126.80615997314453
114267839.68719453,-112.84432220458984,-117.621337890625,-105.80207824707031,-118.33168029785156,-119.02454376220703
114269794.72140762,-107.95995330810547,-121.26753234863281,-108.46401977539062,-116.4729995727539,-124.87271881103516
114271749.75562072,-106.533447265625,-114.10289764404297,-117.82925415039062,-119.48147583007812,-122.94300079345703
114273704.78983383,-107.63880157470703,-113.90939331054688,-117.90060424804688,-124.32479858398438,-112.01494598388672
114275659.82404692,-109.49544525146484,-114.53733825683594,-110.93482971191406,-125.40744018554688,-109.19303894042969
114277614.85826002,-111.71332550048828,-115.75460052490234,-108.91120147705078,-118.62350463867188,-110.6686782836914
114279569.89247312,-118.50856018066406,-121.43578338623047,-109.24195098876953,-117.54647827148438,-115.6720962524414
114281524.92668621,-120.53477478027344,-136.9801788330078,-111.48307037353516,-114.3544921875,-119.73131561279297
114283479.96089931,-112.29570007324219,-124.42143249511719,-116.89537048339844,-108.34468078613281,-113.23345947265625
114285434.99511242,-108.96002197265625,-120.07038879394531,-131.88975524902344,-105.41405487060547,-110.29338836669922
114287390.02932552,-110.3053207397461,-113.09603881835938,-119.8201675415039,-104.80873107910156,-114.4585952758789
114289345.06353861,-113.6039047241211,-107.75117492675781,-119.21398162841797,-104.66328430175781,-123.73531341552734
114291300.0977517,-109.775390625,-107.87313079833984,-121.94535827636719,-105.89734649658203,-122.52114868164062
114293255.1319648,-110.64108276367188,-113.6849365234375,-122.20793914794922,-109.0093994140625,-118.44034576416016
114295210.16617791,-121.06546020507812,-117.42073822021484,-120.91999053955078,-110.77415466308594,-119.81062316894531
114297165.20039101,-114.38995361328125,-111.4483871459961,-115.73289489746094,-110.63280487060547,-126.22673034667969
114299120.2346041,-110.38911437988281,-108.96556854248047,-110.9413070678711,-107.96440887451172,-120.98414611816406
114301075.2688172,-112.47225952148438,-111.51190185546875,-111.5787124633789,-106.68083190917969,-119.1695327758789
114303030.3030303,-114.3995132446289,-120.1981201171875,-117.53608703613281,-108.28522491455078,-114.78944396972656
114304985.33724341,-113.34841918945312,-115.71808624267578,-117.6507339477539,-110.17471313476562,-112.27351379394531
114306940.3714565,-124.17803192138672,-110.77742767333984,-117.26145935058594,-110.30390930175781,-114.00313568115234
114308895.4056696,-114.90990447998047,-109.99832916259766,-118.00951385498047,-110.6307601928711,-115.71167755126953
114310850.4398827,-116.03578186035156,-111.28872680664062,-118.95484924316406,-115.2513656616211,-112.18785095214844
114312805.47409579,-120.76685333251953,-107.83049011230469,-117.72515869140625,-114.55740356445312,-119.62823486328125
114314760.5083089,-121.44818878173828,-107.83956146240234,-115.34521484375,-110.2230224609375,-111.70789337158203
114316715.542522,-128.22320556640625,-112.82671356201172,-114.77674865722656,-111.4671630859375,-106.06754302978516
114318670.5767351,-117.09537506103516,-121.50286865234375,-109.7677993774414,-111.34361267089844,-106.06841278076172
114320625.61094819,-108.90682983398438,-118.37255859375,-108.47521209716797,-117.37232208251953,-107.79491424560547
114322580.64516129,-108.61239624023438,-112.90999603271484,-110.71863555908203,-121.81852722167969,-107.120361328125
114324535.67937438,-114.2064437866211,-115.50971984863281,-112.0522232055664,-112.49457550048828,-107.21024322509766
114326490.7135875,-117.46702575683594,-125.29570770263672,-110.56731414794922,-110.25764465332031,-110.66926574707031
114328445.74780059,-114.9058609008789,-116.28170776367188,-108.49443817138672,-112.0198974609375,-121.1988296508789
114330400.78201368,-111.95442962646484,-124.22320556640625,-107.44220733642578,-119.1915054321289,-109.65583038330078
114332355.81622678,-112.28084564208984,-109.1333999633789,-106.92961120605469,-121.14835357666016,-106.69990539550781
114334310.85043988,-116.08849334716797,-107.26749420166016,-107.13043975830078,-112.61383819580078,-107.35319519042969
114336265.88465299,-116.05593872070312,-112.56857299804688,-110.69532012939453,-112.22909545898438,-111.50898742675781
114338220.91886608,-110.34561920166016,-120.99124145507812,-121.34453582763672,-117.8656005859375,-122.4476318359375
114340175.95307918,-112.17693328857422,-113.14518737792969,-114.2577896118164,-121.92414855957031,-120.80829620361328
114342130.98729227,-125.21537780761719,-111.58646392822266,-107.40420532226562,-121.91643524169922,-115.73268127441406
114344086.02150537,-117.58228302001953,-114.07295989990234,-107.07064819335938,-113.59540557861328,-114.85624694824219
114346041.05571848,-115.34025573730469,-117.15667724609375,-110.65161895751953,-108.61614227294922,-115.93732452392578
114347996.08993158,-110.5433349609375,-115.08303833007812,-112.4783935546875,-104.84833526611328,-116.69104766845703
114349951.12414467,-115.06423950195312,-111.9952392578125,-114.17778015136719,-105.0184097290039,-115.80015563964844
114351906.15835777,-118.96612548828125,-110.60779571533203,-115.41950225830078,-110.4544906616211,-115.7175521850586
114353861.19257087,-121.17691802978516,-111.76036071777344,-114.83133697509766,-124.63175964355469,-123.3697738647461
114355816.22678398,-124.4201431274414,-115.72295379638672,-117.24853515625,-112.36371612548828,-130.3246307373047
114357771.26099707,-117.06800079345703,-117.92950439453125,-124.16633605957031,-114.829833984375,-119.9625244140625
114359726.29521017,-113.41736602783203,-111.05665588378906,-116.68704986572266,-123.66783142089844,-112.39844512939453
114361681.32942326,-111.13983154296875,-109.18289184570312,-118.53733825683594,-117.56546020507812,-108.60501098632812
114363636.36363636,-111.59100341796875,-114.64351654052734,-123.272705078125,-111.01425170898438,-109.39630126953125
114365591.39784946,-115.35350799560547,-129.23489379882812,-118.57542419433594,-112.73331451416016,-112.71463775634766
114367546.43206257,-122.68634796142578,-119.45635223388672,-111.80593872070312,-116.04109191894531,-109.7140884399414
114369501.46627566,-118.63468170166016,-115.46727752685547,-110.10040283203125,-108.80223083496094,-106.62776947021484
114371456.50048876,-118.47623443603516,-113.5776138305664,-112.91009521484375,-107.6948013305664,-106.55498504638672
114373411.53470185,-117.20381164550781,-116.43476104736328,-116.89797973632812,-111.64547729492188,-108.0647964477539
114375366.56891495,-116.79856872558594,-116.72749328613281,-116.3260269165039,-116.83032989501953,-112.4270248413086
114377321.60312806,-112.40670013427734,-111.64940643310547,-120.5157241821289,-117.97148895263672,-113.19229888916016
114379276.63734116,-107.92719268798828,-114.13321685791016,-109.08143615722656,-118.95660400390625,-114.60260009765625
114381231.67155425,-107.86094665527344,-123.90039825439453,-107.1415023803711,-121.21577453613281,-113.11203002929688
114383186.70576735,-109.93154907226562,-118.60421752929688,-111.33460998535156,-132.2972412109375,-107.55647277832031
114385141.73998044,-112.81627655029297,-113.35276794433594,-115.67513275146484,-122.70050048828125,-106.07940673828125
114387096.77419356,-113.27396392822266,-112.00849151611328,-111.24661254882812,-110.67522430419922,-106.41033935546875
114389051.80840665,-114.03314208984375,-115.2041244506836,-114.12593841552734,-108.41969299316406,-108.43383026123047
114391006.84261975,-113.90350341796875,-115.34345245361328,-117.14752197265625,-117.19116973876953,-112.08468627929688
114392961.87683284,-114.68009185791016,-110.41278076171875,-116.59349822998047,-113.46622467041016,-115.20738220214844
114394916.91104594,-116.56156921386719,-112.72978973388672,-116.76931762695312,-114.91166687011719,-121.8520278930664
114396871.94525903,-127.41825866699219,-118.34600067138672,-117.77145385742188,-118.9959716796875,-112.85382080078125
114398826.97947215,-123.73793029785156,-124.44931030273438,-121.06372833251953,-117.17353057861328,-109.3862533569336
114400782.01368524,-125.88105773925781,-123.0374526977539,-117.70689392089844,-114.45176696777344,-109.44744110107422
114402737.04789834,-126.55467987060547,-119.16336059570312,-125.79470825195312,-118.00860595703125,-109.1506118774414
114404692.08211143,-120.10240173339844,-113.06232452392578,-115.01053619384766,-120.78649139404297,-110.08671569824219
114406647.11632453,-115.3095932006836,-114.73292541503906,-112.94857025146484,-115.23958587646484,-112.57598876953125
114408602.15053764,-113.13504791259766,-125.93327331542969,-114.22317504882812,-113.68595123291016,-114.50791931152344
114410557.18475074,-111.68391418457031,-120.71885681152344,-115.90370178222656,-110.92321014404297,-120.72467803955078
114412512.21896383,-111.1045913696289,-122.27458190917969,-119.0484390258789,-108.81768798828125,-116.42957305908203
114414467.25317693,-110.9039306640625,-116.89784240722656,-124.72827911376953,-108.84226989746094,-109.8249282836914
114416422.28739002,-117.6780014038086,-110.67283630371094,-117.58464050292969,-113.4504623413086,-110.55374145507812
114418377.32160313,-112.14911651611328,-109.98628997802734,-113.11537170410156,-130.05043029785156,-112.54173278808594
114420332.35581623,-106.17289733886719,-118.79015350341797,-113.65409851074219,-122.15380859375,-110.1441650390625
114422287.39002933,-105.72915649414062,-114.84710693359375,-112.9455337524414,-124.54778289794922,-108.86156463623047
114424242.42424242,-107.89740753173828,-109.26332092285156,-110.03898620605469,-119.4224624633789,-111.58457946777344
114426197.45845552,-112.24183654785156,-109.54168701171875,-109.60556030273438,-119.38966369628906,-111.99957275390625
114428152.49266863,-119.68827819824219,-116.81996154785156,-110.65599822998047,-116.72526550292969,-110.13355255126953
114430107.52688172,-110.18695068359375,-121.67329406738281,-114.65115356445312,-110.31250762939453,-115.550048828125
114432062.56109482,-108.72344970703125,-114.21142578125,-122.6051025390625,-109.6681900024414,-120.75428009033203
114434017.59530792,-109.86628723144531,-114.30948638916016,-117.8242416381836,-121.2593994140625,-114.74358367919922
114435972.62952101,-108.89633178710938,-115.16300201416016,-115.60560607910156,-120.69561004638672,-118.77513122558594
114437927.66373411,-108.95477294921875,-113.91439819335938,-114.6159439086914,-121.4517593383789,-126.55695343017578
114439882.69794722,-112.60540771484375,-113.93592834472656,-116.4636001586914,-111.32833099365234,-113.13298034667969
114441837.73216031,-115.73181915283203,-113.98607635498047,-118.41293334960938,-110.90425872802734,-109.3886489868164
114443792.76637341,-111.41252899169922,-116.66771697998047,-109.58477783203125,-118.0994873046875,-109.99519348144531
114445747.8005865,-113.4386215209961,-116.75676727294922,-106.30919647216797,-125.54126739501953,-112.30314636230469
114447702.8347996,-116.8148422241211,-117.91436004638672,-104.60615539550781,-120.17689514160156,-111.99279022216797
114449657.86901271,-112.05029296875,-116.46660614013672,-104.29830932617188,-133.89830017089844,-109.51322937011719
114451612.90322581,-109.36804962158203,-108.00916290283203,-106.1601333618164,-116.51441192626953,-112.41476440429688
114453567.9374389,-112.118408203125,-106.59498596191406,-111.12635040283203,-114.32119750976562,-116.27163696289062
114455522.971652,-116.7595443725586,-107.89083862304688,-134.3716278076172,-124.53375244140625,-114.34088134765625
114457478.0058651,-112.50772857666016,-108.92996978759766,-113.80711364746094,-120.19243621826172,-110.93180847167969
114459433.04007821,-109.85914611816406,-110.48604583740234,-109.04956817626953,-116.9118881225586,-111.09796142578125
114461388.0742913,-113.38372039794922,-107.80839538574219,-110.36819458007812,-117.67544555664062,-110.73151397705078
114463343.1085044,-124.81673431396484,-104.60376739501953,-117.81575012207031,-115.89952087402344,-108.49159240722656
114465298.1427175,-112.78072357177734,-104.82295989990234,-131.7325439453125,-115.16371154785156,-110.52561950683594
114467253.17693059,-109.18468475341797,-107.13359069824219,-125.08856964111328,-112.57070922851562,-116.35922241210938
114469208.2111437,-110.25155639648438,-110.58720397949219,-115.17125701904297,-111.56198120117188,-124.60347747802734
114471163.2453568,-110.27287292480469,-114.8050765991211,-110.22318267822266,-112.42236328125,-113.28811645507812
114473118.2795699,-107.75326538085938,-118.0872802734375,-109.1008071899414,-112.51090240478516,-109.64618682861328
114475073.31378299,-108.26334381103516,-111.86071014404297,-110.35166931152344,-117.14645385742188,-108.00945281982422
114477028.34799609,-112.03620147705078,-111.03182220458984,-114.72067260742188,-119.68087005615234,-111.06697082519531
114478983.38220918,-129.2795867919922,-116.44355773925781,-120.8973388671875,-114.33087158203125,-137.32493591308594
114480938.4164223,-111.73004150390625,-123.58043670654297,-118.18057250976562,-113.02523040771484,-114.85054779052734
114482893.45063539,-107.592041015625,-111.85631561279297,-118.62435913085938,-117.72711181640625,-109.96073913574219
114484848.48484848,-107.73684692382812,-110.82223510742188,-120.75543975830078,-118.36164855957031,-109.74391174316406
114486803.51906158,-110.30419921875,-114.75536346435547,-117.46566772460938,-115.6148681640625,-124.66572570800781
114488758.55327468,-115.18377685546875,-110.55150604248047,-117.9278564453125,-116.57179260253906,-111.54590606689453
114490713.58748779,-121.70060729980469,-108.48572540283203,-115.174560546875,-114.42147064208984,-109.49394226074219
114492668.62170088,-121.5168685913086,-109.95234680175781,-109.37787628173828,-113.57245635986328,-111.86295318603516
114494623.65591398,-118.44602966308594,-117.21073913574219,-107.27835845947266,-114.18109893798828,-111.8671646118164
114496578.69012707,-119.44245147705078,-114.01529693603516,-109.84955596923828,-113.8579330444336,-113.11261749267578
114498533.72434017,-112.74597930908203,-111.05194091796875,-119.80050659179688,-118.02826690673828,-124.45831298828125
114500488.75855328,-110.83258056640625,-112.05902099609375,-114.68632507324219,-127.21385955810547,-116.09020233154297
114502443.79276638,-115.98751831054688,-111.86677551269531,-112.77555084228516,-113.00968170166016,-111.0037841796875
114504398.82697947,-117.43185424804688,-108.94918060302734,-110.02554321289062,-111.1749038696289,-111.08495330810547
114506353.86119257,-120.70104217529297,-107.46749114990234,-110.89025115966797,-116.66072082519531,-115.71723175048828
114508308.89540567,-123.31383514404297,-110.78197479248047,-129.17349243164062,-119.71052551269531,-123.91827392578125
114510263.92961876,-119.32048034667969,-130.60092163085938,-114.03775787353516,-117.00025939941406,-113.56636047363281
114512218.96383187,-122.76807403564453,-111.8685073852539,-116.60800170898438,-113.99373626708984,-114.79524230957031
114514173.99804497,-116.73353576660156,-113.14887237548828,-117.64544677734375,-110.86212921142578,-123.6478500366211
